name,model 1 (large_vox_iter5.pt),model 2 (checkpoint_best.pt),delta_l2,baseline_l2,updated_l2,relative_delta,cosine_similarity,max_abs_delta,numel,dtype,shape,message
feature_extractor_video.resnet.trunk.layer3.0.conv1.weight,feature_extractor_video.resnet.trunk.layer3.0.conv1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.conv1.weight,9.02218598825449,70.33121040590427,67.45514817677267,0.12828139791970766,0.9922928974483785,0.1044921875,294912,torch.float32,"(256, 128, 3, 3)",
feature_extractor_video.resnet.trunk.layer3.0.conv2.weight,feature_extractor_video.resnet.trunk.layer3.0.conv2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.conv2.weight,12.610614388330678,93.70088946763705,89.95871034246535,0.1345837212429686,0.9913975526508414,0.1220703125,589824,torch.float32,"(256, 256, 3, 3)",
feature_extractor_video.resnet.trunk.layer3.0.downsample.0.weight,feature_extractor_video.resnet.trunk.layer3.0.downsample.0.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.downsample.0.weight,3.044717555047817,24.888008978737535,23.83934476052114,0.12233672680080586,0.9931144295116324,0.0975341796875,32768,torch.float32,"(256, 128, 1, 1)",
feature_extractor_video.resnet.trunk.layer3.0.downsample.1.bias,feature_extractor_video.resnet.trunk.layer3.0.downsample.1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.downsample.1.bias,0.16041291629197976,2.067532213787851,1.9973477168352218,0.07758665873364703,0.9974808047866035,0.0859375,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.downsample.1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer3.0.downsample.1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.downsample.1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer3.0.downsample.1.running_mean,feature_extractor_video.resnet.trunk.layer3.0.downsample.1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.downsample.1.running_mean,0.7562360571953535,4.3958265934629255,4.0846785934251715,0.17203500664015253,0.9867706588502354,0.140960693359375,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.downsample.1.running_var,feature_extractor_video.resnet.trunk.layer3.0.downsample.1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.downsample.1.running_var,0.7654351265391122,3.069550734276316,2.3358523911900226,0.2493638948500953,0.9966821786134846,0.16162109375,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.downsample.1.weight,feature_extractor_video.resnet.trunk.layer3.0.downsample.1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.downsample.1.weight,0.15960354044646205,1.815017491098745,1.774059299357775,0.08793498752997907,0.9963049540263719,0.0400390625,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.relu1.weight,feature_extractor_video.resnet.trunk.layer3.0.relu1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.relu1.weight,0.35186213185627063,6.294459753396574,6.042996817252014,0.05590029099263064,0.9992037658834176,0.072265625,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.relu2.weight,feature_extractor_video.resnet.trunk.layer3.0.relu2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.relu2.weight,0.31294804852086927,7.569854305039131,7.340943665086538,0.04134135690201392,0.999590277998611,0.044921875,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.bn1.bias,feature_extractor_video.resnet.trunk.layer3.1.bn1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn1.bias,0.14549922314357264,1.6976314548762483,1.6892542465004212,0.08570719087799834,0.9963211603085056,0.03607177734375,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.bn1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer3.1.bn1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer3.1.bn1.running_mean,feature_extractor_video.resnet.trunk.layer3.1.bn1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn1.running_mean,3.346619516513696,21.61862973292249,20.40057568568033,0.15480257342199677,0.9889847044144918,0.640625,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.bn1.running_var,feature_extractor_video.resnet.trunk.layer3.1.bn1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn1.running_var,9.32092678351203,52.36667054251388,44.0222259463085,0.1779934963775258,0.9962586344685053,1.328125,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.bn1.weight,feature_extractor_video.resnet.trunk.layer3.1.bn1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn1.weight,0.19482030840704412,3.3749705844277194,3.271612710285974,0.05772503893988132,0.998765029041615,0.091796875,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.bn2.bias,feature_extractor_video.resnet.trunk.layer3.1.bn2.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn2.bias,0.2130586703968724,3.032950366695169,2.890052679375393,0.07024799111006559,0.9985754051767244,0.03887939453125,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.bn2.num_batches_tracked,feature_extractor_video.resnet.trunk.layer3.1.bn2.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn2.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer3.1.bn2.running_mean,feature_extractor_video.resnet.trunk.layer3.1.bn2.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn2.running_mean,2.519175590786807,12.267088992013642,11.942983344231465,0.20536050504132558,0.9786997920114099,0.509765625,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.bn2.running_var,feature_extractor_video.resnet.trunk.layer3.1.bn2.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn2.running_var,5.443400850606805,18.369391894814758,13.206188520833631,0.29632994286236264,0.9938745455336024,1.275390625,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.bn2.weight,feature_extractor_video.resnet.trunk.layer3.1.bn2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.bn2.weight,0.45755491659307296,4.067246638694076,3.690691390654685,0.1124974601343542,0.9977495549188548,0.0966796875,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.conv1.weight,feature_extractor_video.resnet.trunk.layer3.1.conv1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.conv1.weight,13.369638812383556,88.77572311709065,85.32279281794722,0.15060016796201914,0.9889878886921998,0.1162109375,589824,torch.float32,"(256, 256, 3, 3)",
feature_extractor_video.resnet.trunk.layer3.1.conv2.weight,feature_extractor_video.resnet.trunk.layer3.1.conv2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.conv2.weight,13.013102554804654,86.29996302365353,83.13252877125801,0.15078920197495282,0.9888973530624949,0.09228515625,589824,torch.float32,"(256, 256, 3, 3)",
feature_extractor_video.resnet.trunk.layer3.1.relu1.weight,feature_extractor_video.resnet.trunk.layer3.1.relu1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.relu1.weight,0.1834026520684728,4.413089764086611,4.334629224174884,0.041558785765245396,0.9992817104523857,0.04150390625,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.1.relu2.weight,feature_extractor_video.resnet.trunk.layer3.1.relu2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.1.relu2.weight,0.3471054482026503,8.726229968410783,8.457326462105643,0.03977725197011568,0.9996736265533162,0.06103515625,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer4.0.bn1.bias,feature_extractor_video.resnet.trunk.layer4.0.bn1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn1.bias,0.29383060421734825,1.5381528882521325,1.5852003553976313,0.1910282173258084,0.9827495319686321,0.05426025390625,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.bn1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer4.0.bn1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer4.0.bn1.running_mean,feature_extractor_video.resnet.trunk.layer4.0.bn1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn1.running_mean,4.915866897439497,19.678638019230295,19.43155065803801,0.24980727287303267,0.9684812379054559,1.0703125,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.bn1.running_var,feature_extractor_video.resnet.trunk.layer4.0.bn1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn1.running_var,33.565440143260496,81.2589489747601,51.99118246917011,0.4130676136813716,0.9680411042413868,6.0859375,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.bn1.weight,feature_extractor_video.resnet.trunk.layer4.0.bn1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn1.weight,0.5479053192148171,5.466074502966292,5.132139504380197,0.10023744076621781,0.9966369022321251,0.06640625,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.bn2.bias,feature_extractor_video.resnet.trunk.layer4.0.bn2.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn2.bias,0.2207174230797775,0.5237574288993023,0.6752584879328856,0.42141153690864913,0.9635769364035781,0.048126220703125,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.bn2.num_batches_tracked,feature_extractor_video.resnet.trunk.layer4.0.bn2.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn2.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer4.0.bn2.running_mean,feature_extractor_video.resnet.trunk.layer4.0.bn2.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn2.running_mean,5.115584752063012,23.778827866598387,21.190187033511755,0.21513191401872103,0.9806816795569089,0.93719482421875,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.bn2.running_var,feature_extractor_video.resnet.trunk.layer4.0.bn2.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn2.running_var,435.86622641867825,711.9930745441648,286.35560946544535,0.6121776208254981,0.9783893052806935,71.40625,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.bn2.weight,feature_extractor_video.resnet.trunk.layer4.0.bn2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.bn2.weight,0.24689642626096478,5.429805830139517,5.249188531452807,0.04547058108238483,0.9995029267654899,0.050048828125,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.conv1.weight,feature_extractor_video.resnet.trunk.layer4.0.conv1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.conv1.weight,18.89137521935966,120.65512061167762,116.11445831286173,0.15657333997585227,0.9879988883418049,0.1455078125,1179648,torch.float32,"(512, 256, 3, 3)",
feature_extractor_video.resnet.trunk.layer4.0.conv2.weight,feature_extractor_video.resnet.trunk.layer4.0.conv2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.conv2.weight,25.26707124787182,148.76561236248168,143.53231274383953,0.16984483743666634,0.9856917800937379,0.15185546875,2359296,torch.float32,"(512, 512, 3, 3)",
feature_extractor_video.resnet.trunk.layer4.0.downsample.0.weight,feature_extractor_video.resnet.trunk.layer4.0.downsample.0.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.downsample.0.weight,6.491439579079429,45.04015325377797,43.1653679863253,0.144125610374892,0.9900667449703687,0.1160888671875,131072,torch.float32,"(512, 256, 1, 1)",
feature_extractor_video.resnet.trunk.layer4.0.downsample.1.bias,feature_extractor_video.resnet.trunk.layer4.0.downsample.1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.downsample.1.bias,0.22071754659766943,0.5237571962794189,0.6752583610887473,0.421411959903495,0.9635768816112437,0.048126220703125,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.downsample.1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer4.0.downsample.1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.downsample.1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer4.0.downsample.1.running_mean,feature_extractor_video.resnet.trunk.layer4.0.downsample.1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.downsample.1.running_mean,2.064369620448606,10.865611712258715,9.707706621441577,0.1899911091171755,0.9861543752285188,0.3099365234375,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.downsample.1.running_var,feature_extractor_video.resnet.trunk.layer4.0.downsample.1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.downsample.1.running_var,166.31020475851605,288.90000940806794,125.37773143516095,0.5756670105316778,0.9873066332265336,25.640625,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.downsample.1.weight,feature_extractor_video.resnet.trunk.layer4.0.downsample.1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.downsample.1.weight,0.2195964025053862,4.191137316769293,4.094634893766393,0.05239542060021561,0.9988663405162407,0.041015625,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.relu1.weight,feature_extractor_video.resnet.trunk.layer4.0.relu1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.relu1.weight,0.41838971218775767,6.850095116513683,6.651916947994406,0.0610779419951609,0.9985101327883701,0.08428955078125,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.0.relu2.weight,feature_extractor_video.resnet.trunk.layer4.0.relu2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.0.relu2.weight,0.46201505067338966,7.793767189558217,7.48985217112969,0.05928006821814992,0.9989627811337697,0.0546875,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.bn1.bias,feature_extractor_video.resnet.trunk.layer4.1.bn1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn1.bias,0.2558738259745034,2.460231363405203,2.4909294721177777,0.10400396880574223,0.9947351278064517,0.037567138671875,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.bn1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer4.1.bn1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer4.1.bn1.running_mean,feature_extractor_video.resnet.trunk.layer4.1.bn1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn1.running_mean,2.5710114737257115,4.336265606374963,6.415202884231446,0.5929091312916667,0.9588734299814311,0.8251953125,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.bn1.running_var,feature_extractor_video.resnet.trunk.layer4.1.bn1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn1.running_var,3.94328554933621,4.785489935236884,8.417651131074502,0.8240087436608547,0.9707453483342616,0.6146240234375,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.bn1.weight,feature_extractor_video.resnet.trunk.layer4.1.bn1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn1.weight,0.4596474909794952,5.114913145264322,4.808204909406519,0.08986418301258214,0.9976171420625375,0.083984375,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.bn2.bias,feature_extractor_video.resnet.trunk.layer4.1.bn2.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn2.bias,0.26721032036868725,2.0548312923992746,2.2330738952593947,0.13004002876396023,0.9956815787838805,0.04754638671875,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.bn2.num_batches_tracked,feature_extractor_video.resnet.trunk.layer4.1.bn2.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn2.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer4.1.bn2.running_mean,feature_extractor_video.resnet.trunk.layer4.1.bn2.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn2.running_mean,5.630604383715708,24.409167253424602,22.961919760753272,0.2306758082017622,0.9735859355940727,1.03515625,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.bn2.running_var,feature_extractor_video.resnet.trunk.layer4.1.bn2.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn2.running_var,172.56062232409195,250.99209950107996,81.31534839395945,0.6875141594779538,0.9758208670888763,21.078125,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.bn2.weight,feature_extractor_video.resnet.trunk.layer4.1.bn2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.bn2.weight,0.38280031734660985,3.905168546225256,3.61567315461185,0.09802401940285661,0.997778706387472,0.053955078125,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.conv1.weight,feature_extractor_video.resnet.trunk.layer4.1.conv1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.conv1.weight,26.893608944169955,137.24766556427358,133.00750208574453,0.19594948178973276,0.9806823224572808,0.150390625,2359296,torch.float32,"(512, 512, 3, 3)",
feature_extractor_video.resnet.trunk.layer4.1.conv2.weight,feature_extractor_video.resnet.trunk.layer4.1.conv2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.conv2.weight,24.554646944727743,120.77741927285778,117.36866221865782,0.20330494799904944,0.9791431792855119,0.112548828125,2359296,torch.float32,"(512, 512, 3, 3)",
feature_extractor_video.resnet.trunk.layer4.1.relu1.weight,feature_extractor_video.resnet.trunk.layer4.1.relu1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.relu1.weight,0.3492593737538499,5.079517121076554,5.011889642071274,0.06875838104859616,0.9976940700378355,0.068359375,512,torch.float32,"(512,)",
feature_extractor_video.resnet.trunk.layer4.1.relu2.weight,feature_extractor_video.resnet.trunk.layer4.1.relu2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer4.1.relu2.weight,0.2169431415583128,1.848007729449427,1.7088372289529727,0.11739298386102866,0.9956148850506694,0.04638671875,512,torch.float32,"(512,)",
final_proj.bias,final_proj.bias,,,,,,,,,torch.float32,"(256,)",missing from model 2
final_proj.weight,final_proj.weight,,,,,,,,,torch.float32,"(256, 1024)",missing from model 2
label_embs_concat,label_embs_concat,av_romanizer.w2v_model.label_embs_concat,6.362770051490359,117.70349430643152,111.34120102770956,0.05405761391352921,0.9999997685292382,0.046875,513024,torch.float32,"(2004, 256)",
layer_norm.bias,layer_norm.bias,av_romanizer.w2v_model.layer_norm.bias,0.35772638574385934,1.8637575918079148,1.7665479259474752,0.19193825812768459,0.9820013011682646,0.090087890625,2048,torch.float32,"(2048,)",
layer_norm.weight,layer_norm.weight,av_romanizer.w2v_model.layer_norm.weight,0.362024149980498,3.0303585298188542,2.9645872996757867,0.11946578149686424,0.9929464057119385,0.076416015625,2048,torch.float32,"(2048,)",
mask_emb,mask_emb,av_romanizer.w2v_model.mask_emb,5.51385324959285,2.125994323323985,5.36175149674939,2.5935409088825594,0.12569698798759787,1.6455078125,104,torch.float32,"(104,)",
post_extract_proj.bias,post_extract_proj.bias,av_romanizer.w2v_model.post_extract_proj.bias,0.6127977169681882,5.634637276862041,5.365577691280845,0.10875548626431876,0.9949868167499136,0.1396484375,1024,torch.float32,"(1024,)",
post_extract_proj.weight,post_extract_proj.weight,av_romanizer.w2v_model.post_extract_proj.weight,12.278845974561309,80.59079681801852,77.17341049199482,0.15236039919406777,0.9888180500747662,0.14599609375,2097152,torch.float32,"(1024, 2048)",
